Time_Point,Group,Category,MeanValue
t2,group2,INT_Mean,2.333333333
t2,group2,PBC_Mean,2
t2,group2,B_Mean,2.25
t2,group2,TPB_Mean,1.944444444
t2,group2,AT_Mean,2.5
t2,group2,SN_Mean,1.333333333
t2,group2,INT_Mean,2
t2,group2,PBC_Mean,2
t2,group2,B_Mean,1.888888889
t2,group2,TPB_Mean,1.825
t2,group2,AT_Mean,2
t2,group2,SN_Mean,1.333333333
t2,group2,INT_Mean,1.666666667
t2,group2,PBC_Mean,2
t2,group2,B_Mean,2.125
t2,group1,TPB_Mean,1.438888889
t2,group1,AT_Mean,1.75
t2,group1,SN_Mean,1
t2,group1,INT_Mean,1.333333333
t2,group1,PBC_Mean,2
t2,group1,B_Mean,1.111111111
t2,group0,TPB_Mean,1.95
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,1.666666667
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,2
t2,group0,TPB_Mean,2.144444444
t2,group0,AT_Mean,2.5
t2,group0,SN_Mean,2
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2
t2,group0,B_Mean,2.222222222
t2,group0,TPB_Mean,2.016666667
t2,group0,AT_Mean,2.666666667
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,2.25
t2,group0,TPB_Mean,1.972222222
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,1.777777778
t2,group0,TPB_Mean,1.316666667
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.666666667
t2,group0,TPB_Mean,1.575
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.625
t2,group2,TPB_Mean,2.733333333
t2,group2,AT_Mean,3
t2,group2,SN_Mean,2.333333333
t2,group2,INT_Mean,2.666666667
t2,group2,PBC_Mean,3
t2,group2,B_Mean,2.666666667
t2,group1,TPB_Mean,2.345238095
t2,group1,AT_Mean,2.25
t2,group1,SN_Mean,2
t2,group1,INT_Mean,2.333333333
t2,group1,PBC_Mean,3
t2,group1,B_Mean,2.142857143
t2,group0,TPB_Mean,2.038888889
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,1
t2,group0,INT_Mean,2.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,2.111111111
t2,group1,TPB_Mean,2.422222222
t2,group1,AT_Mean,3
t2,group1,SN_Mean,1.666666667
t2,group1,INT_Mean,2.333333333
t2,group1,PBC_Mean,3
t2,group1,B_Mean,2.111111111
t2,group1,TPB_Mean,1.822222222
t2,group1,AT_Mean,2
t2,group1,SN_Mean,1.333333333
t2,group1,INT_Mean,2
t2,group1,PBC_Mean,2
t2,group1,B_Mean,1.777777778
t2,group0,TPB_Mean,1.622222222
t2,group0,AT_Mean,2
t2,group0,SN_Mean,1
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.444444444
t2,group0,TPB_Mean,2.061111111
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,1.666666667
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,3
t2,group0,B_Mean,1.555555556
t2,group0,TPB_Mean,1.477777778
t2,group0,AT_Mean,2
t2,group0,SN_Mean,2
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,0.888888889
t2,group0,TPB_Mean,2.233333333
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,2
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,3
t2,group0,B_Mean,1.75
t2,group0,TPB_Mean,2.1095238100000002
t2,group0,AT_Mean,3
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,1.714285714
t2,group0,TPB_Mean,2.116666667
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,2.666666667
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,2
t2,group0,TPB_Mean,2.083333333
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,2.333333333
t2,group0,TPB_Mean,1.277777778
t2,group0,AT_Mean,1.5
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,0.888888889
t2,group0,TPB_Mean,1.65
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,1
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.666666667
t2,group0,TPB_Mean,2.661111111
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,2.666666667
t2,group0,INT_Mean,2.666666667
t2,group0,PBC_Mean,3
t2,group0,B_Mean,2.222222222
t2,group2,TPB_Mean,2.466666667
t2,group2,AT_Mean,3
t2,group2,SN_Mean,2
t2,group2,INT_Mean,2.333333333
t2,group2,PBC_Mean,3
t2,group2,B_Mean,2
t2,group1,TPB_Mean,2.15
t2,group1,AT_Mean,2.75
t2,group1,SN_Mean,1.666666667
t2,group1,INT_Mean,2.333333333
t2,group1,PBC_Mean,2.5
t2,group1,B_Mean,1.5
t2,group0,TPB_Mean,1.105555556
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,1
t2,group0,INT_Mean,0
t2,group0,PBC_Mean,2
t2,group0,B_Mean,0.777777778
t2,group0,TPB_Mean,0.94047619
t2,group0,AT_Mean,1.25
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,0.5
t2,group0,PBC_Mean,1
t2,group0,B_Mean,1.285714286
t2,group0,TPB_Mean,1.055555556
t2,group0,AT_Mean,1
t2,group0,SN_Mean,1
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,0.777777778
t2,group0,TPB_Mean,1.358333333
t2,group0,AT_Mean,2
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,1
t2,group0,B_Mean,1.125
t2,group1,TPB_Mean,2.005555556
t2,group1,AT_Mean,2.75
t2,group1,SN_Mean,1.666666667
t2,group1,INT_Mean,1.666666667
t2,group1,PBC_Mean,2.5
t2,group1,B_Mean,1.444444444
t2,group0,TPB_Mean,1
t2,group0,AT_Mean,2
t2,group0,SN_Mean,0.5
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,0.5
t2,group0,B_Mean,1
t2,group2,TPB_Mean,2.266666667
t2,group2,AT_Mean,3
t2,group2,SN_Mean,1
t2,group2,INT_Mean,2.333333333
t2,group2,PBC_Mean,3
t2,group2,B_Mean,2
t2,group0,TPB_Mean,0.683333333
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,0
t2,group0,INT_Mean,0
t2,group0,PBC_Mean,1
t2,group0,B_Mean,0.666666667
t2,group1,TPB_Mean,2.216666667
t2,group1,AT_Mean,2.75
t2,group1,SN_Mean,2
t2,group1,INT_Mean,2.333333333
t2,group1,PBC_Mean,2
t2,group1,B_Mean,2
t2,group0,TPB_Mean,1.516666667
t2,group0,AT_Mean,2
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.75
t2,group1,TPB_Mean,1.094444444
t2,group1,AT_Mean,1.25
t2,group1,SN_Mean,0.666666667
t2,group1,INT_Mean,1.333333333
t2,group1,PBC_Mean,1
t2,group1,B_Mean,1.222222222
t2,group0,TPB_Mean,2.105555556
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,1.666666667
t2,group0,INT_Mean,2.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.777777778
t2,group0,TPB_Mean,1.723809524
t2,group0,AT_Mean,2
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,2.5
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.285714286
t2,group0,TPB_Mean,1.497619048
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,0.5
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.571428571
t2,group0,TPB_Mean,2.361904762
t2,group0,AT_Mean,3
t2,group0,SN_Mean,1.666666667
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,3
t2,group0,B_Mean,2.142857143
t2,group0,TPB_Mean,1.088888889
t2,group0,AT_Mean,1
t2,group0,SN_Mean,0.333333333
t2,group0,INT_Mean,0.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.444444444
t2,group0,TPB_Mean,1.971428571
t2,group0,AT_Mean,2.5
t2,group0,SN_Mean,1
t2,group0,INT_Mean,2
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,1.857142857
t2,group2,TPB_Mean,1.916666667
t2,group2,AT_Mean,1.75
t2,group2,SN_Mean,1.333333333
t2,group2,INT_Mean,2
t2,group2,PBC_Mean,2.5
t2,group2,B_Mean,2
t2,group1,TPB_Mean,2.475
t2,group1,AT_Mean,3
t2,group1,SN_Mean,1.333333333
t2,group1,INT_Mean,2.666666667
t2,group1,PBC_Mean,3
t2,group1,B_Mean,2.375
t2,group0,TPB_Mean,1.704761905
t2,group0,AT_Mean,2.5
t2,group0,SN_Mean,0.333333333
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2.5
t2,group0,B_Mean,1.857142857
t2,group0,TPB_Mean,1.141666667
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,0.333333333
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.125
t2,group0,TPB_Mean,1.644444444
t2,group0,AT_Mean,2
t2,group0,SN_Mean,1
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.555555556
t2,group0,TPB_Mean,1.816666667
t2,group0,AT_Mean,2.75
t2,group0,SN_Mean,1.666666667
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,1
t2,group0,B_Mean,2
t2,group0,TPB_Mean,1
t2,group0,AT_Mean,1.5
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,0.5
t2,group0,B_Mean,1
t2,group0,TPB_Mean,1.255555556
t2,group0,AT_Mean,1.5
t2,group0,SN_Mean,0.333333333
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,0.777777778
t2,group0,TPB_Mean,1.483333333
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,1
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.333333333
t2,group0,TPB_Mean,1.326190476
t2,group0,AT_Mean,1.75
t2,group0,SN_Mean,0.666666667
t2,group0,INT_Mean,1
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.714285714
t2,group0,TPB_Mean,1.311904762
t2,group0,AT_Mean,2.25
t2,group0,SN_Mean,0.333333333
t2,group0,INT_Mean,1.333333333
t2,group0,PBC_Mean,1.5
t2,group0,B_Mean,1.142857143
t2,group0,TPB_Mean,1.911111111
t2,group0,AT_Mean,2.666666667
t2,group0,SN_Mean,1.333333333
t2,group0,INT_Mean,1.666666667
t2,group0,PBC_Mean,2
t2,group0,B_Mean,1.888888889
t2,group1,TPB_Mean,2.033333333
t2,group1,AT_Mean,3
t2,group1,SN_Mean,0.666666667
t2,group1,INT_Mean,1.666666667
t2,group1,PBC_Mean,2.5
t2,group1,B_Mean,2.333333333
t3,group0,AT_Mean,2.75
t3,group0,B_Mean,1.5555555555555556
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.6666666666666667
t3,group0,PBC_Mean,3
t3,group0,SN_Mean,1.6666666666666667
t3,group0,SW_Mean,1.8571428571428572
t3,group0,TPB_Mean,2.1277777777777778
t3,group0,SW_CS_Mean,1.9285714285714286
t3,group0,AT_Mean,1
t3,group0,B_Mean,1.5
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,1.5
t3,group0,SN_Mean,1.5
t3,group0,SW_Mean,1.375
t3,group0,TPB_Mean,1.3666666666666667
t3,group0,SW_CS_Mean,1.5208333333333335
t3,group0,AT_Mean,2
t3,group0,B_Mean,1.2222222222222223
t3,group0,CS_Mean,0
t3,group0,INT_Mean,0.6666666666666666
t3,group0,PBC_Mean,0.5
t3,group0,SN_Mean,0.3333333333333333
t3,group0,SW_Mean,0.25
t3,group0,TPB_Mean,0.9444444444444444
t3,group0,SW_CS_Mean,0.125
t3,group0,AT_Mean,2.75
t3,group0,B_Mean,1.8
t3,group0,CS_Mean,2
t3,group0,INT_Mean,2
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,2
t3,group0,SW_Mean,2
t3,group0,TPB_Mean,2.11
t3,group0,SW_CS_Mean,2
t3,group1,AT_Mean,2
t3,group1,B_Mean,1.125
t3,group1,CS_Mean,1.3333333333333333
t3,group1,INT_Mean,1
t3,group1,PBC_Mean,1
t3,group1,SN_Mean,1
t3,group1,SW_Mean,1.5
t3,group1,TPB_Mean,1.225
t3,group1,SW_CS_Mean,1.4166666666666665
t3,group0,AT_Mean,1.25
t3,group0,B_Mean,1.8
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,1.5
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,1.5
t3,group0,TPB_Mean,1.4433333333333334
t3,group0,SW_CS_Mean,1.75
t3,group0,AT_Mean,2
t3,group0,B_Mean,1.375
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,0.6666666666666666
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,0.6666666666666666
t3,group0,SW_Mean,1.125
t3,group0,TPB_Mean,1.1416666666666666
t3,group0,SW_CS_Mean,1.3958333333333335
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,2
t3,group0,CS_Mean,2
t3,group0,INT_Mean,2
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,1.6666666666666667
t3,group0,SW_Mean,1.4285714285714286
t3,group0,TPB_Mean,1.8333333333333333
t3,group0,SW_CS_Mean,1.7142857142857144
t3,group2,AT_Mean,3
t3,group2,B_Mean,1.75
t3,group2,CS_Mean,2.3333333333333335
t3,group2,INT_Mean,2.6666666666666665
t3,group2,PBC_Mean,2.5
t3,group2,SN_Mean,1
t3,group2,SW_Mean,2.125
t3,group2,TPB_Mean,2.183333333333333
t3,group2,SW_CS_Mean,2.229166666666667
t3,group0,AT_Mean,2.3333333333333335
t3,group0,B_Mean,1.75
t3,group0,CS_Mean,1.5
t3,group0,INT_Mean,1.5
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0.6666666666666666
t3,group0,SW_Mean,1.6666666666666667
t3,group0,TPB_Mean,1.65
t3,group0,SW_CS_Mean,1.5833333333333335
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,1.4444444444444444
t3,group0,CS_Mean,1.3333333333333333
t3,group0,INT_Mean,0.6666666666666666
t3,group0,PBC_Mean,2.5
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.125
t3,group0,TPB_Mean,1.6222222222222222
t3,group0,SW_CS_Mean,1.2291666666666665
t3,group0,AT_Mean,1.75
t3,group0,B_Mean,1.2857142857142858
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,2
t3,group0,TPB_Mean,1.473809523809524
t3,group0,SW_CS_Mean,2
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,1
t3,group0,CS_Mean,2
t3,group0,INT_Mean,0.6666666666666666
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0
t3,group0,SW_Mean,2.125
t3,group0,TPB_Mean,1.1833333333333333
t3,group0,SW_CS_Mean,2.0625
t3,group0,AT_Mean,1.75
t3,group0,B_Mean,1.3
t3,group0,CS_Mean,0
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1
t3,group0,SW_Mean,0.125
t3,group0,TPB_Mean,1.2766666666666666
t3,group0,SW_CS_Mean,0.0625
t3,group0,AT_Mean,3
t3,group0,B_Mean,1.6
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1
t3,group0,PBC_Mean,3
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,2
t3,group0,TPB_Mean,1.9866666666666666
t3,group0,SW_CS_Mean,2
t3,group0,AT_Mean,2.75
t3,group0,B_Mean,1.4444444444444444
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0.3333333333333333
t3,group0,SW_Mean,1.75
t3,group0,TPB_Mean,1.5722222222222222
t3,group0,SW_CS_Mean,1.875
t3,group1,AT_Mean,2.75
t3,group1,B_Mean,1.6
t3,group1,CS_Mean,2.3333333333333335
t3,group1,INT_Mean,1.3333333333333333
t3,group1,PBC_Mean,2.5
t3,group1,SN_Mean,1
t3,group1,SW_Mean,2.25
t3,group1,TPB_Mean,1.8366666666666667
t3,group1,SW_CS_Mean,2.291666666666667
t3,group0,AT_Mean,1.25
t3,group0,B_Mean,1.1111111111111112
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0.3333333333333333
t3,group0,SW_Mean,1.875
t3,group0,TPB_Mean,1.0055555555555555
t3,group0,SW_CS_Mean,1.7708333333333335
t3,group0,AT_Mean,1.5
t3,group0,B_Mean,2.5
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,2.5
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.625
t3,group0,TPB_Mean,1.7666666666666666
t3,group0,SW_CS_Mean,1.8125
t3,group0,AT_Mean,1.25
t3,group0,B_Mean,1.5
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,2
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,1
t3,group0,SW_Mean,2
t3,group0,TPB_Mean,1.35
t3,group0,SW_CS_Mean,1.8333333333333335
t3,group0,AT_Mean,1.5
t3,group0,B_Mean,1.3333333333333333
t3,group0,CS_Mean,NA
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1
t3,group0,TPB_Mean,1.0333333333333332
t3,group0,SW_CS_Mean,1
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,1.875
t3,group0,CS_Mean,0
t3,group0,INT_Mean,2
t3,group0,PBC_Mean,0
t3,group0,SN_Mean,0.3333333333333333
t3,group0,SW_Mean,0.375
t3,group0,TPB_Mean,1.2916666666666667
t3,group0,SW_CS_Mean,0.1875
t3,group0,AT_Mean,1.75
t3,group0,B_Mean,1.1
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1
t3,group0,PBC_Mean,2.5
t3,group0,SN_Mean,0.6666666666666666
t3,group0,SW_Mean,1.5
t3,group0,TPB_Mean,1.4033333333333333
t3,group0,SW_CS_Mean,1.75
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,2.5
t3,group0,CS_Mean,2.6666666666666665
t3,group0,INT_Mean,2.3333333333333335
t3,group0,PBC_Mean,3
t3,group0,SN_Mean,1.5
t3,group0,SW_Mean,2.75
t3,group0,TPB_Mean,2.3666666666666667
t3,group0,SW_CS_Mean,2.708333333333333
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,1.8571428571428572
t3,group0,CS_Mean,1.3333333333333333
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1.6666666666666667
t3,group0,SW_Mean,1.75
t3,group0,TPB_Mean,1.8214285714285714
t3,group0,SW_CS_Mean,1.5416666666666665
t3,group0,AT_Mean,2.75
t3,group0,B_Mean,2.25
t3,group0,CS_Mean,2.3333333333333335
t3,group0,INT_Mean,2.3333333333333335
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,1.875
t3,group0,TPB_Mean,2.1333333333333333
t3,group0,SW_CS_Mean,2.104166666666667
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,1
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,2
t3,group0,TPB_Mean,1.6333333333333333
t3,group0,SW_CS_Mean,2
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,1
t3,group0,CS_Mean,1.3333333333333333
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,0
t3,group0,SN_Mean,1
t3,group0,SW_Mean,0.625
t3,group0,TPB_Mean,0.9166666666666666
t3,group0,SW_CS_Mean,0.9791666666666666
t3,group0,AT_Mean,1
t3,group0,B_Mean,1.4
t3,group0,CS_Mean,NA
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,1.5
t3,group0,SN_Mean,0.6666666666666666
t3,group0,SW_Mean,1.125
t3,group0,TPB_Mean,1.18
t3,group0,SW_CS_Mean,1.125
t3,group0,AT_Mean,2
t3,group0,B_Mean,1.4
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.6666666666666667
t3,group0,PBC_Mean,1.5
t3,group0,SN_Mean,0.3333333333333333
t3,group0,SW_Mean,1.125
t3,group0,TPB_Mean,1.38
t3,group0,SW_CS_Mean,1.5625
t3,group0,AT_Mean,1.75
t3,group0,B_Mean,1.4444444444444444
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.375
t3,group0,TPB_Mean,1.238888888888889
t3,group0,SW_CS_Mean,1.6875
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,2.5
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,2.3333333333333335
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,1.875
t3,group0,TPB_Mean,2.1333333333333333
t3,group0,SW_CS_Mean,1.7708333333333335
t3,group2,AT_Mean,2.5
t3,group2,B_Mean,2.3333333333333335
t3,group2,CS_Mean,3
t3,group2,INT_Mean,3
t3,group2,PBC_Mean,2
t3,group2,SN_Mean,1.3333333333333333
t3,group2,SW_Mean,2.625
t3,group2,TPB_Mean,2.2333333333333334
t3,group2,SW_CS_Mean,2.8125
t3,group0,AT_Mean,2.75
t3,group0,B_Mean,1.4444444444444444
t3,group0,CS_Mean,1
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0.6666666666666666
t3,group0,SW_Mean,1.25
t3,group0,TPB_Mean,1.4388888888888889
t3,group0,SW_CS_Mean,1.125
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,0.8
t3,group0,CS_Mean,0.3333333333333333
t3,group0,INT_Mean,0
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,0
t3,group0,SW_Mean,0.375
t3,group0,TPB_Mean,1.01
t3,group0,SW_CS_Mean,0.35416666666666663
t3,group0,AT_Mean,2
t3,group0,B_Mean,0.8
t3,group0,CS_Mean,0
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,0
t3,group0,SN_Mean,0
t3,group0,SW_Mean,0.125
t3,group0,TPB_Mean,0.6266666666666667
t3,group0,SW_CS_Mean,0.0625
t3,group2,AT_Mean,2.5
t3,group2,B_Mean,2.25
t3,group2,CS_Mean,1.6666666666666667
t3,group2,INT_Mean,1.3333333333333333
t3,group2,PBC_Mean,2
t3,group2,SN_Mean,1.6666666666666667
t3,group2,SW_Mean,1.75
t3,group2,TPB_Mean,1.95
t3,group2,SW_CS_Mean,1.7083333333333335
t3,group2,AT_Mean,2.75
t3,group2,B_Mean,2
t3,group2,CS_Mean,1.3333333333333333
t3,group2,INT_Mean,1.3333333333333333
t3,group2,PBC_Mean,2.5
t3,group2,SN_Mean,1.3333333333333333
t3,group2,SW_Mean,1.625
t3,group2,TPB_Mean,1.9833333333333334
t3,group2,SW_CS_Mean,1.4791666666666665
t3,group2,AT_Mean,2.25
t3,group2,B_Mean,2
t3,group2,CS_Mean,1.3333333333333333
t3,group2,INT_Mean,1.3333333333333333
t3,group2,PBC_Mean,1.5
t3,group2,SN_Mean,0.3333333333333333
t3,group2,SW_Mean,1.375
t3,group2,TPB_Mean,1.4833333333333334
t3,group2,SW_CS_Mean,1.3541666666666665
t3,group0,AT_Mean,1.3333333333333333
t3,group0,B_Mean,0.4
t3,group0,CS_Mean,0
t3,group0,INT_Mean,0
t3,group0,PBC_Mean,0
t3,group0,SN_Mean,0
t3,group0,SW_Mean,0
t3,group0,TPB_Mean,0.3466666666666667
t3,group0,SW_CS_Mean,0
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,2.25
t3,group0,CS_Mean,1.6666666666666667
t3,group0,INT_Mean,2
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.75
t3,group0,TPB_Mean,1.9
t3,group0,SW_CS_Mean,1.7083333333333335
t3,group0,AT_Mean,2
t3,group0,B_Mean,1.8888888888888888
t3,group0,CS_Mean,2
t3,group0,INT_Mean,0.3333333333333333
t3,group0,PBC_Mean,0
t3,group0,SN_Mean,0
t3,group0,SW_Mean,0
t3,group0,TPB_Mean,0.8444444444444444
t3,group0,SW_CS_Mean,1
t3,group0,AT_Mean,2.25
t3,group0,B_Mean,1.7777777777777777
t3,group0,CS_Mean,2.3333333333333335
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,1
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.125
t3,group0,TPB_Mean,1.472222222222222
t3,group0,SW_CS_Mean,1.7291666666666667
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,1.125
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.6666666666666667
t3,group0,PBC_Mean,1.5
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,1.5
t3,group0,TPB_Mean,1.625
t3,group0,SW_CS_Mean,1.75
t3,group2,AT_Mean,1.75
t3,group2,B_Mean,1.3
t3,group2,CS_Mean,1.6666666666666667
t3,group2,INT_Mean,2.6666666666666665
t3,group2,PBC_Mean,1.5
t3,group2,SN_Mean,2
t3,group2,SW_Mean,1.5
t3,group2,TPB_Mean,1.8433333333333333
t3,group2,SW_CS_Mean,1.5833333333333335
t3,group0,AT_Mean,2
t3,group0,B_Mean,1.3333333333333333
t3,group0,CS_Mean,2
t3,group0,INT_Mean,1.3333333333333333
t3,group0,PBC_Mean,2
t3,group0,SN_Mean,1
t3,group0,SW_Mean,1.6
t3,group0,TPB_Mean,1.5333333333333332
t3,group0,SW_CS_Mean,1.8
t3,group0,AT_Mean,1.25
t3,group0,B_Mean,1.4
t3,group0,CS_Mean,2
t3,group0,INT_Mean,0.6666666666666666
t3,group0,PBC_Mean,0.5
t3,group0,SN_Mean,1.3333333333333333
t3,group0,SW_Mean,1
t3,group0,TPB_Mean,1.03
t3,group0,SW_CS_Mean,1.5
t3,group0,AT_Mean,2.5
t3,group0,B_Mean,2.3
t3,group0,CS_Mean,2.6666666666666665
t3,group0,INT_Mean,2.6666666666666665
t3,group0,PBC_Mean,3
t3,group0,SN_Mean,2
t3,group0,SW_Mean,2.625
